loc_id,loc_type_id,loc_type_name,parent_id,location,time,t_population1july,t_population_male1july,t_population_female1july,pop_density,pop_sex_ratio,median_age_pop,nat_change,nat_change_rt,pop_change,pop_growth_rate,doubling_time,births,births1519,cbr,tfr,nrr,mac,srb,infant_deaths,imr,l_bsurviving_age1,under5deaths,net_migrations,cnmr,parent_name,total_children,total_working_age,total_old_age,dep_ratio_total,dep_ratio_youth_1014,dep_ratio_old_age_65
902,5,Development group,1803,Less developed regions,2080,9222647.211,4598096.776,4624550.435,113.3769,99.428,38.964,10349.125,1.122,8006.13,0.087,,112184.517,6182.076,12.163,1.9479,0.9273,29.434,104.5,1409.189,12.5526,110945.354,1972.22,-2342.462,-0.254,"",1702482.529,5630594.836,1885566.781,63.7241608481453,30.2362819309061,33.4878789172392
902,5,Development group,1803,Less developed regions,2081,9230079.631,4601033.834,4629045.796,113.4683,99.3949,39.0998,9201.789,0.997,6858.71,0.074,,111618.746,6073.705,12.092,1.9424,0.9251,29.456,104.5,1386.538,12.4136,110398.739,1938.387,-2342.462,-0.254,"",1696714.588,5626057.392,1903878.296,63.9985096689536,30.158145745414,33.8403639235396
902,5,Development group,1803,Less developed regions,2082,9236458.432,4603456.073,4633002.358,113.5467,99.3623,39.2359,8242.067,0.892,5898.891,0.064,,111173.118,5965.114,12.035,1.9392,0.9239,29.48,104.5,1365.48,12.2758,109970.747,1906.464,-2342.462,-0.254,"",1690653.398,5620358.931,1922496.657,64.2868204568055,30.0808795088678,34.2059409479377
902,5,Development group,1803,Less developed regions,2083,9241849.985,4605394.929,4636455.056,113.613,99.3301,39.3721,7227.233,0.782,4884.216,0.053,,110609.727,5858.117,11.967,1.9341,0.9218,29.502,104.5,1342.893,12.1326,109426.712,1873.219,-2342.462,-0.253,"",1684311.459,5614498.323,1940598.095,64.5633740622991,29.9993225058089,34.5640515564903
902,5,Development group,1803,Less developed regions,2084,9246232.269,4606840.383,4639391.886,113.6669,99.2984,39.5084,6223.339,0.673,3880.351,0.042,,110050.889,5751.699,11.901,1.9291,0.9197,29.525,104.5,1321.817,12.0029,108885.804,1841.652,-2342.462,-0.253,"",1677786.651,5610715.259,1955790.183,64.7613836430476,29.9032578477175,34.8581257953301
902,5,Development group,1803,Less developed regions,2085,9249603.724,4607787.969,4641815.755,113.7083,99.2669,39.6448,5205.634,0.563,2862.559,0.031,,109411.531,5641.404,11.828,1.9227,0.917,29.549,104.4,1300.42,11.8767,108264.768,1810.12,-2342.462,-0.253,"",1670994.927,5607702.826,1969474.691,64.9190895266603,29.7982075521632,35.1208819744971
902,5,Development group,1803,Less developed regions,2086,9251965.622,4608231.798,4643733.824,113.7374,99.2355,39.7814,4204.35,0.455,1861.237,0.02,,108747.855,5531.561,11.753,1.9159,0.914,29.573,104.4,1278.152,11.7438,107620.175,1777.701,-2342.462,-0.253,"",1663967.637,5606655.585,1980411.781,65.000950437372,29.6784350629949,35.3225153743772
902,5,Development group,1803,Less developed regions,2087,9253395.654,4608207.693,4645187.961,113.7549,99.2039,39.9177,3341.841,0.361,998.828,0.011,,108203.383,5426.894,11.692,1.9111,0.912,29.596,104.4,1259.134,11.6293,107091.759,1748.837,-2342.462,-0.253,"",1656654.471,5606317.294,1989924.475,65.0441056895343,29.5497807941229,35.4943248954115
902,5,Development group,1803,Less developed regions,2088,9254018.956,4607772.984,4646245.972,113.7626,99.172,40.0532,2590.934,0.28,247.777,0.003,,107758.092,5325.772,11.643,1.9079,0.9108,29.62,104.4,1240.679,11.5072,106662.074,1720.344,-2342.462,-0.253,"",1649090.338,5605561.937,1999242.793,65.0841641213321,29.4188228858027,35.6653412355294
902,5,Development group,1803,Less developed regions,2089,9253815.39,4606919.712,4646895.679,113.7601,99.1397,40.1875,1688.247,0.182,-654.909,-0.007,,107124.565,5212.947,11.575,1.9013,0.9079,29.645,104.4,1219.728,11.3776,106046.717,1689.779,-2342.462,-0.253,"",1641460.363,5604098.98,2008583.502,65.1316809004683,29.2903528088649,35.8413280916034
902,5,Development group,1803,Less developed regions,2090,9252752.387,4605634.23,4647118.157,113.747,99.1073,40.3203,871.993,0.094,-1471.097,-0.016,,106583.858,5111.928,11.518,1.8962,0.9058,29.669,104.4,1201.023,11.261,105521.923,1661.391,-2342.462,-0.253,"",1633672.878,5601913.348,2017901.71,65.1844175580418,29.1627659428766,36.0216516151653
902,5,Development group,1803,Less developed regions,2091,9250822.264,4603901.843,4646920.421,113.7233,99.0743,40.4512,-46.259,-0.005,-2389.15,-0.026,,105946.698,5006.037,11.452,1.8893,0.9028,29.693,104.4,1181.904,11.1474,104901.271,1632.75,-2342.462,-0.253,"",1625840.426,5598973.797,2027202.616,65.2448676212299,29.0381860131431,36.2066816080868
902,5,Development group,1803,Less developed regions,2092,9248061.171,4601744.162,4646317.009,113.6894,99.0407,40.5797,-789.954,-0.085,-3133.036,-0.034,,105504.091,4906.262,11.407,1.8858,0.9014,29.718,104.4,1164.513,11.0317,104473.398,1606.396,-2342.462,-0.253,"",1617928.674,5595247.607,2036451.408,65.3122138406913,28.9161228892868,36.3960909514044
902,5,Development group,1803,Less developed regions,2093,9244487.293,4599174.012,4645313.281,113.6454,99.0068,40.7057,-1671.724,-0.18,-4014.72,-0.043,,104922.167,4800.422,11.349,1.8797,0.8987,29.743,104.4,1145.824,10.9132,103907.67,1578.531,-2342.462,-0.253,"",1610171.21,5590609.666,2045713.777,65.3933149587196,28.8013527360435,36.5919622226761
902,5,Development group,1803,Less developed regions,2094,9240135.889,4596206.606,4643929.284,113.5919,98.9724,40.8292,-2344.967,-0.253,-4688.087,-0.051,,104551.536,4702.829,11.314,1.8775,0.898,29.768,104.4,1129.217,10.7959,103551.001,1552.715,-2342.462,-0.253,"",1602335.291,5585200.83,2054943.812,65.4816042308724,28.6889467321088,36.7926574987636
902,5,Development group,1803,Less developed regions,2095,9235011.442,4592850.65,4642160.792,113.5289,98.9378,40.9502,-3217.802,-0.349,-5560.808,-0.06,,103990.865,4597.699,11.259,1.8719,0.8955,29.794,104.4,1110.485,10.6719,103006.704,1525.239,-2342.462,-0.254,"",1594592.008,5579024.031,2064175.807,65.580786077815,28.5819168216449,36.9988692561701
902,5,Development group,1803,Less developed regions,2096,9229034.318,4589068.764,4639965.554,113.4555,98.9031,41.0685,-4050.412,-0.439,-6393.441,-0.069,,103487.048,4500.01,11.212,1.8673,0.8936,29.818,104.4,1093.714,10.5623,102517.291,1500.015,-2342.462,-0.254,"",1586861.417,5571995.486,2073374.135,65.6898513503211,28.4792301247747,37.2106212255464
902,5,Development group,1803,Less developed regions,2097,9222202.027,4584858.314,4637343.714,113.3715,98.8682,41.1844,-4927.914,-0.535,-7271.139,-0.079,,102942.524,4398.889,11.161,1.8621,0.8913,29.844,104.4,1076.221,10.448,101987.889,1474.151,-2342.462,-0.254,"",1579184.207,5564173.16,2082480.23,65.8078807346104,28.3812915520408,37.4265891825696
902,5,Development group,1803,Less developed regions,2098,9214547.15,4580240.071,4634307.078,113.2774,98.8333,41.2982,-5695.694,-0.618,-8038.616,-0.087,,102483.938,4306.474,11.121,1.8586,0.8899,29.869,104.4,1060.031,10.3379,101543.164,1449.511,-2342.462,-0.254,"",1571402.734,5555529.724,2091634,65.934967788501,28.2853807299691,37.649587058532
902,5,Development group,1803,Less developed regions,2099,9206151.593,4575259.361,4630892.232,113.1742,98.7987,41.4098,-6409.354,-0.696,-8752.498,-0.095,,102055.073,4215.047,11.084,1.8559,0.8888,29.895,104.4,1043.505,10.2198,101128.518,1424.529,-2342.462,-0.254,"",1563716.512,5546092.803,2100718.527,66.0723714723603,28.1949214977822,37.8774499745781
902,5,Development group,1803,Less developed regions,2100,9196978.665,4569904.816,4627073.848,113.0614,98.7645,41.5198,-7250.179,-0.789,-9593.358,-0.104,,101512.087,4120.289,11.036,1.8512,0.8868,29.92,104.4,1027.278,10.1135,100599.651,1400.195,-2342.462,-0.255,"",1556154.779,5535819.65,2109800.915,66.2224553142731,28.1106480591361,38.111807255137
902,5,Development group,1803,Less developed regions,2101,,,,,,,,,,,,,,,,,,,,,,,,,"",1548680.996,5524655.086,2118845.904,66.384721632557,28.0321752560536,38.3525463765033
941,5,Development group,902,Least developed countries,2000,662018.172,330650.271,331367.9,32.9282,99.7834,17.0017,17666.508,26.637,15403.503,2.327,29.7872,25695.753,4625.683,38.743,5.1969,2.0237,28.942,103.9,2189.954,85.6164,24130.411,3404.155,-2263,-3.412,"",283873.396,349805.623,20637.401,87.0514299880194,81.1517532409707,5.89967674704875
941,5,Development group,902,Least developed countries,2001,678096.207,338618.35,339477.857,33.7279,99.7468,17.0877,18059.999,26.604,16752.568,2.471,28.0513,26069.783,4704.479,38.403,5.1306,2.0151,28.922,103.9,2140.927,82.5194,24528.25,3308.19,-1307.434,-1.926,"",289193.436,359298.289,21228.198,86.3966357490781,80.4883977613375,5.9082379877406
941,5,Development group,902,Least developed countries,2002,695718.32,347334.857,348383.463,34.6044,99.699,17.1657,18469.031,26.544,18491.658,2.658,26.0778,26472.751,4751.284,38.047,5.0691,2.0071,28.918,103.9,2095.264,79.4913,24952.386,3221.878,22.652,0.033,"",295192.47,369427.953,21852.068,85.820397570186,79.9052880549079,5.91510951527807
941,5,Development group,902,Least developed countries,2003,713914.588,356326.779,357587.81,35.5095,99.6474,17.2456,18941.208,26.51,17900.879,2.508,27.6374,26900.409,4802.651,37.649,5.0029,2.0001,28.909,103.8,2048.296,76.4276,25402.362,3131.51,-1040.429,-1.456,"",302017.509,380424.794,22521.846,85.3097274727052,79.389543942291,5.92018353041416
941,5,Development group,902,Least developed countries,2004,731736.888,365118.394,366618.493,36.396,99.5908,17.3328,19353.263,26.416,17743.72,2.425,28.5834,27294.746,4861.693,37.256,4.9338,1.9881,28.885,103.8,2000.592,73.5793,25817.489,3046.134,-1609.557,-2.197,"",308495.073,391202.843,23167.112,84.780106007563,78.8580856504665,5.92202035709644
941,5,Development group,902,Least developed countries,2005,749852.832,374030.301,375822.531,37.297,99.5231,17.4249,19737.351,26.297,18488.168,2.466,28.1082,27634.191,4838.124,36.818,4.864,1.9773,28.894,103.8,1948.1,70.7518,26181.88,2950.194,-1249.139,-1.664,"",314739.335,402061.846,23807.567,84.2026930354391,78.2813236648175,5.92136937062165
941,5,Development group,902,Least developed countries,2006,768211.301,383008.861,385202.441,38.2102,99.4305,17.5116,20223.33,26.287,18228.771,2.373,29.2097,28057.845,4878.803,36.471,4.8006,1.9688,28.872,103.8,1900.498,68.0064,26627.56,2858.257,-1994.618,-2.593,"",321240.593,413384.049,24472.274,83.6299484308356,77.7099633566171,5.91998507421848
941,5,Development group,902,Least developed countries,2007,786317.081,391845.243,394471.837,39.1108,99.3341,17.5849,20628.935,26.187,17982.787,2.287,30.3081,28452.089,4954.601,36.118,4.7375,1.9584,28.843,103.8,1853.869,65.3991,27045.398,2772.509,-2646.325,-3.359,"",327809.09,424372.275,25144.322,83.170704778016,77.2456424020632,5.92506237595281
941,5,Development group,902,Least developed countries,2008,804637.336,400766.197,403871.139,40.022,99.2312,17.6607,20817.628,25.835,18657.725,2.319,29.8899,28724.047,4936.524,35.647,4.6674,1.9362,28.83,103.8,1813.716,63.313,27339.98,2717.158,-2159.901,-2.68,"",334476.156,435038.723,25793.595,82.8132605106052,76.8842262347299,5.92903427587525
941,5,Development group,902,Least developed countries,2009,823699.831,410049.205,413650.626,40.9701,99.1294,17.7514,21402.674,25.95,19467.264,2.364,29.3209,29090.438,4937.964,35.271,4.604,1.9336,28.813,103.7,1757.76,60.6335,27736.483,2603.851,-1935.42,-2.347,"",341046.778,446443.267,26476.154,82.3224268717665,76.391963595231,5.93046327653542
941,5,Development group,902,Least developed countries,2010,843512.716,419774.121,423738.596,41.9556,99.0644,17.8494,21748.412,25.756,20158.507,2.39,29.002,29438.547,5013.668,34.863,4.5324,1.9111,28.766,103.7,1726.25,58.8164,28101.255,2553.91,-1589.898,-1.883,"",347720.963,458486.308,27226.192,81.7793570838761,75.841078988121,5.93827809575504
941,5,Development group,902,Least developed countries,2011,864134.637,429944.736,434189.901,42.9813,99.0223,17.9578,22217.572,25.691,21085.334,2.44,28.4077,29772.479,5013.204,34.427,4.4636,1.9001,28.751,103.7,1682.014,56.6517,28458.887,2469.908,-1132.357,-1.309,"",354439.092,471113.651,28039.227,81.1859979408663,75.2343073157946,5.9516906250717
941,5,Development group,902,Least developed countries,2012,885375.142,440430.562,444944.58,44.0378,98.9855,18.0726,22647.258,25.558,21395.676,2.417,28.678,30141.114,5061.093,34.015,4.3935,1.8825,28.725,103.8,1641.251,54.6028,28848.291,2395.875,-1251.611,-1.412,"",361198.851,484564.155,28914.298,80.5080493417843,74.5409761066623,5.96707323512198
941,5,Development group,902,Least developed countries,2013,907133.96,451173.4,455960.561,45.1201,98.9501,18.188,23091.986,25.439,22121.96,2.439,28.4193,30578.357,5091.703,33.686,4.3395,1.8709,28.713,103.8,1607.541,52.7201,29302.88,2336.142,-970.119,-1.069,"",368115.476,498143.329,29814.175,79.8825614705763,73.8975018974911,5.98505957308524
941,5,Development group,902,Least developed countries,2014,929398.043,462177.66,467220.384,46.2275,98.9207,18.3074,23541.764,25.311,22406.206,2.411,28.7494,31035.26,5081.382,33.368,4.2877,1.8567,28.706,103.8,1579.413,51.0374,29774.138,2286.221,-1135.715,-1.221,"",375160.517,512358.541,30675.882,79.2094532488725,73.2222627279283,5.9871905209442
941,5,Development group,902,Least developed countries,2015,951928.214,473349.466,478578.748,47.3481,98.9073,18.4245,23987.941,25.177,22654.137,2.38,29.1238,31500.794,5093.414,33.063,4.2406,1.844,28.708,103.8,1554.28,49.4813,30252.47,2240.725,-1333.828,-1.4,"",382140.875,526856.171,31604.1,78.5309156035301,72.5322955361189,5.99862006741115
941,5,Development group,902,Least developed countries,2016,975265.946,484975.073,490290.874,48.5089,98.9158,18.5451,24497.239,25.108,24021.327,2.463,28.1424,31969.587,5133.61,32.767,4.1952,1.8338,28.695,103.8,1526.593,47.8847,30736.406,2189.28,-476.045,-0.488,"",389204.42,541390.656,32660.207,77.9224063667623,71.8897557035045,6.03265066325784
941,5,Development group,902,Least developed countries,2017,999288.86,496960.925,502327.935,49.7038,98.9316,18.6719,24915.886,24.919,24024.5,2.404,28.8331,32404.698,5143.242,32.409,4.142,1.8173,28.695,103.8,1500.281,46.4124,31186.752,2140.707,-891.463,-0.892,"",396365.63,557082.199,33828.781,77.2227889837851,71.1502953624264,6.07249362135874
941,5,Development group,902,Least developed countries,2018,1023493.79,508999.564,514494.226,50.9077,98.932,18.8006,25432.863,24.832,24385.36,2.383,29.0872,32931.94,5211.522,32.154,4.1013,1.8069,28.677,103.8,1479.245,45.0437,31724.699,2101.357,-1047.509,-1.023,"",403400.681,572805.028,35095.401,76.5524149693742,70.4254783531684,6.12693661620582
941,5,Development group,902,Least developed countries,2019,1048193.55,521249.818,526943.733,52.1363,98.9194,18.934,25940.481,24.733,25014.161,2.387,29.0384,33489.48,5295.518,31.93,4.0645,1.7971,28.656,103.8,1461.969,43.7798,32290.563,2070.012,-926.235,-0.883,"",410446.034,588762.955,36477.481,75.908905477927,69.7132913194242,6.19561415850289
941,5,Development group,902,Least developed countries,2020,1073743.45,533972.25,539771.201,53.4071,98.9257,19.0741,25988.89,24.202,26085.638,2.43,28.5246,33955.125,5350.718,31.62,4.0163,1.7827,28.639,103.8,1441.351,42.5503,32768.057,2031.878,96.67,0.09,"",417615.902,605142.077,37942.652,75.2812556446971,69.0112153612481,6.27004028344901
941,5,Development group,902,Least developed countries,2021,1099568.57,546868.618,552699.951,54.6916,98.9449,19.2132,26086.385,23.715,25564.601,2.325,29.8128,34448.62,5412.609,31.317,3.9668,1.7639,28.62,103.8,1424.127,41.4392,33270.799,2002.358,-521.776,-0.474,"",424938.078,622606.936,39241.255,74.5541538586393,68.2514205077856,6.30273335085364
941,5,Development group,902,Least developed countries,2022,1125179.449,559590.256,565589.192,55.9655,98.9393,19.3492,26663.915,23.684,25657.158,2.28,30.4012,34844.939,5443.968,30.951,3.9125,1.7475,28.608,103.8,1377.833,39.6201,33699.861,1943.454,-1006.773,-0.894,"",432204.985,639658.782,40487.103,73.8975374530229,67.5680530248704,6.32948442815251
941,5,Development group,902,Least developed countries,2023,1151134.2,572443.791,578690.408,57.2564,98.9206,19.4911,27253.957,23.662,26252.343,2.281,30.3879,35270.385,5477.555,30.622,3.8645,1.7313,28.592,103.8,1350.957,38.3801,34143.403,1918.234,-1001.576,-0.87,"",439414.827,656734.997,41858.204,73.2826837611031,66.9090011964141,6.37368256468903
941,5,Development group,902,Least developed countries,2024,1177594.931,585560.169,592034.762,58.5726,98.9064,19.6418,27653.63,23.471,26669.121,2.265,30.6025,35642.36,5501.164,30.251,3.8121,1.7103,28.577,103.8,1347.536,37.871,34517.499,1923.522,-984.488,-0.836,"",446703.895,674139.761,43416.715,72.7031156377676,66.2628019948522,6.44031364291536
941,5,Development group,902,Least developed countries,2025,1204399.684,598847.36,605552.324,59.9058,98.8928,19.7998,27903.057,23.156,26940.384,2.237,30.9856,36032.435,5524.889,29.902,3.7636,1.6874,28.561,103.8,1378.037,38.3072,34884.942,1974.487,-962.61,-0.799,"",453895.983,691902.258,45131.251,72.1239493338957,65.6011709388004,6.52277839509522
941,5,Development group,902,Least developed countries,2026,1231488.461,612270.786,619217.676,61.2532,98.8781,19.962,28177.496,22.87,27237.17,2.212,31.3358,36435.314,5545.46,29.572,3.7182,1.6704,28.548,103.8,1365.783,37.5531,35295.172,1959.188,-940.275,-0.763,"",460980.453,709934.28,46955.143,71.5468474067768,64.9328347688747,6.6140126379022
941,5,Development group,902,Least developed countries,2027,1258859.866,625830.071,633029.795,62.6146,98.8627,20.127,28421.096,22.567,27505.64,2.185,31.723,36811.805,5558.225,29.229,3.6718,1.6527,28.534,103.8,1352.909,36.813,35680.015,1943.102,-915.386,-0.727,"",468064.391,728211.75,48830.905,70.9814550506772,64.2758635795152,6.70559147116206
941,5,Development group,902,Least developed countries,2028,1286492.471,639514.195,646978.276,63.9891,98.8463,20.2953,28664.084,22.271,27759.57,2.158,32.1199,37192.192,5569.471,28.897,3.6276,1.6358,28.522,103.8,1340.182,36.0922,36068.559,1927.103,-904.492,-0.703,"",475095.825,746756.79,50760.071,70.4186293371367,63.6212259951463,6.79740334199037
941,5,Development group,902,Least developed countries,2029,1314364.42,653312.206,661052.213,65.3754,98.8291,20.4653,28878.63,21.962,27984.327,2.129,32.5574,37547.493,5576.093,28.555,3.5827,1.6185,28.511,103.8,1327.414,35.4058,36432.311,1911.14,-894.205,-0.68,"",482038.369,765600.501,52733.386,69.849974536524,62.9621282079072,6.88784632861676
941,5,Development group,902,Least developed countries,2030,1342442.273,667207.352,675234.922,66.772,98.8111,20.6367,29055.704,21.635,28171.38,2.099,33.0227,37869.522,5576.052,28.198,3.5364,1.6004,28.501,103.8,1313.93,34.7422,36763.55,1894.445,-884.297,-0.658,"",488846.7,784740.284,54769.599,69.2734029441007,62.2940748636272,6.97932808047357
941,5,Development group,902,Least developed countries,2031,1370703.63,681187.696,689515.934,68.1776,98.7922,20.8099,29226.985,21.314,28351.335,2.068,33.5178,38191.741,5578.366,27.852,3.4919,1.5829,28.493,103.8,1300.839,34.1049,37094.604,1877.976,-875.657,-0.639,"",495483.91,804171.037,56873.016,68.6864983425162,61.6142446323891,7.07225371012709
941,5,Development group,902,Least developed countries,2032,1399160.322,695259.027,703901.294,69.5931,98.7722,20.985,29431.191,21.027,28562.048,2.041,33.9612,38550.485,5585.295,27.542,3.4522,1.5675,28.486,103.8,1288.749,33.4752,37461.307,1862.357,-869.101,-0.621,"",501942.074,823862.567,59074.657,68.0959122882446,60.9254618555816,7.170450432663
941,5,Development group,902,Least developed countries,2033,1427792.295,709411.272,718381.022,71.0172,98.7514,21.1615,29566.71,20.7,28701.898,2.01,34.4849,38844.736,5584.859,27.196,3.4082,1.55,28.481,103.7,1275.846,32.8818,37764.689,1845.765,-864.771,-0.605,"",508309.659,843738.556,61393.131,67.5212464748382,60.2449248508682,7.27632162396998
941,5,Development group,902,Least developed countries,2034,1456588.881,723639.088,732949.793,72.4495,98.7297,21.3394,29750.765,20.417,28891.275,1.984,34.9369,39194.007,5592.073,26.898,3.3705,1.5352,28.478,103.7,1264.043,32.2917,38121.831,1830.135,-859.472,-0.59,"",514427.077,863914.415,63801.752,66.9312629770161,59.5460693869774,7.38519359003866
941,5,Development group,902,Least developed countries,2035,1485545.718,737940.324,747605.395,73.8898,98.7072,21.5193,29876.087,20.104,29022.398,1.954,35.4732,39487.865,5589.463,26.572,3.3293,1.5188,28.477,103.7,1251.244,31.7198,38425.102,1813.337,-853.595,-0.574,"",520326.064,884412.691,66295.764,66.3289699446432,58.8329486104129,7.49602133423027
941,5,Development group,902,Least developed countries,2036,1514616.604,752291.307,762325.298,75.3358,98.6838,21.7023,29967.649,19.778,29119.375,1.923,36.0451,39750.296,5582.285,26.235,3.2869,1.5016,28.478,103.7,1237.089,31.1485,38698.09,1795.017,-848.289,-0.56,"",526051.941,905124.394,68880.582,65.7293657030749,58.1192976884899,7.61006801458497
941,5,Development group,902,Least developed countries,2037,1543799.346,766690.661,777108.686,76.7873,98.6594,21.8887,30090.774,19.484,29246.109,1.894,36.597,40049.511,5582.359,25.933,3.2487,1.4864,28.479,103.7,1224.323,30.6008,39006.475,1777.827,-844.685,-0.547,"",531561.971,926049.556,71564.7650000001,65.1289914338018,57.4010286551015,7.72796277870037
941,5,Development group,902,Least developed countries,2038,1573080.256,781131.473,791948.782,78.2437,98.6341,22.0785,30159.261,19.165,29315.71,1.864,37.186,40300.36,5571.807,25.61,3.2081,1.4699,28.484,103.7,1210.696,30.066,39267.602,1759.459,-843.489,-0.536,"",536963.155,947095.327,74363.919,64.547575790119,56.6957876036485,7.85178818647048
941,5,Development group,902,Least developed countries,2039,1602441.643,795605.435,806836.208,79.7041,98.608,22.2718,30250.03,18.871,29407.063,1.835,37.7737,40575.627,5559.185,25.313,3.1708,1.4548,28.49,103.7,1197.611,29.5415,39552.461,1741.29,-842.915,-0.526,"",542195.085,968352.985,77190.041,63.962742470402,55.9914714364205,7.97127103398148
941,5,Development group,902,Least developed countries,2040,1631896.793,810118.9,821777.894,81.1692,98.5812,22.4676,30345.818,18.59,29503.238,1.808,38.3378,40860.999,5542.642,25.031,3.1357,1.4407,28.498,103.7,1185.31,29.0347,39846.84,1723.627,-842.536,-0.516,"",547353.624,989718.435,80073.115,63.3944682459108,55.3039738013974,8.0904944445134
941,5,Development group,902,Least developed countries,2041,1661426.841,824662.255,836764.586,82.638,98.5537,22.6661,30399.205,18.291,29556.858,1.779,38.9627,41109.878,5517.388,24.736,3.0993,1.4258,28.507,103.7,1172.753,28.5488,40105.292,1705.873,-842.233,-0.507,"",552437.605,1011166.675,83044.132,62.8463885046449,54.6336839077494,8.21270459689546
941,5,Development group,902,Least developed countries,2042,1691008.011,839223.971,851784.04,84.1093,98.5254,22.868,30447.473,18,29605.482,1.751,39.5858,41357.215,5489.906,24.45,3.0643,1.4115,28.517,103.7,1159.754,28.0627,40362.437,1687.538,-841.931,-0.498,"",557370.356,1032707.512,86127.402,62.311714645492,53.9717538144527,8.33996083103926
941,5,Development group,902,Least developed countries,2043,1720659.718,853813.539,866846.179,85.5842,98.4965,23.0738,30539.406,17.743,29697.931,1.726,40.1592,41652.98,5466.901,24.2,3.0342,1.3995,28.528,103.7,1147.425,27.5699,40667.327,1669.796,-841.493,-0.489,"",562176.361,1054312.056,89322.335,61.7937253294579,53.321628810057,8.4720965194009
941,5,Development group,902,Least developed countries,2044,1750353.209,868416.285,881936.924,87.0611,98.4669,23.2826,30530.01,17.437,29689.052,1.696,40.8695,41850.549,5431.142,23.903,2.9984,1.3847,28.54,103.7,1133.594,27.1017,40875.791,1650.405,-840.933,-0.48,"",566900.203,1075940.065,92668.415,61.3016133012948,52.6888273279423,8.61278597335252
941,5,Development group,902,Least developed countries,2045,1780070.751,883023.241,897047.51,88.5392,98.4366,23.4939,30586.443,17.177,29746.031,1.671,41.481,42120.714,5405.535,23.655,2.9693,1.3729,28.553,103.7,1121.756,26.6525,41154.734,1632.889,-840.368,-0.472,"",571470.183,1097507.763,96219.789,60.836924758955,52.0698078196646,8.76711693929038
941,5,Development group,902,Least developed countries,2046,1809809.246,897632.599,912176.647,90.0184,98.4056,23.7069,30570.883,16.887,29730.961,1.643,42.1879,42321.838,5372.904,23.378,2.9367,1.3595,28.566,103.7,1108.383,26.2039,41366.397,1613.566,-839.866,-0.464,"",575988.558,1118997.836,99957.372,60.4063661477894,51.4736078542336,8.93275829355581
941,5,Development group,902,Least developed countries,2047,1839543.649,912231.78,927311.869,91.4974,98.3738,23.9214,30577.501,16.618,29737.844,1.617,42.8662,42551.249,5341.624,23.125,2.9075,1.3475,28.579,103.7,1095.736,25.7667,41605.521,1595.018,-839.576,-0.456,"",580388.759,1140447.219,103838.749,59.996420404266,50.8913301142436,9.10509029002245
941,5,Development group,902,Least developed countries,2048,1869254.691,926811.61,942443.081,92.9752,98.3414,24.1369,30523.779,16.325,29684.24,1.588,43.6491,42726.399,5302.818,22.851,2.876,1.3343,28.593,103.7,1083.064,25.3605,41790.701,1576.663,-839.526,-0.449,"",584663.145,1161869.94,107879.486,59.6058652657801,50.3208771370744,9.2849881287057
941,5,Development group,902,Least developed countries,2049,1898905.592,941353.608,957551.983,94.45,98.3084,24.3535,30457.12,16.035,29617.561,1.56,44.4325,42891.029,5261.214,22.581,2.8452,1.3214,28.607,103.7,1069.466,24.9434,41966.064,1557.373,-839.526,-0.442,"",588819.658,1183250.509,112026.644,59.2305937474142,49.7628907421835,9.46770300523066
941,5,Development group,902,Least developed countries,2050,1928463.783,955840.936,972622.848,95.9202,98.2746,24.571,30338.354,15.728,29498.823,1.53,45.3037,43007.099,5217.637,22.296,2.8126,1.3077,28.62,103.7,1054.564,24.5264,42094.074,1536.355,-839.526,-0.435,"",592796.129,1204582.051,116336.192,58.8695739249397,49.2117683895325,9.65780553540724
941,5,Development group,902,Least developed countries,2051,1957894.903,970256.85,987638.053,97.384,98.2401,24.7896,30202.915,15.422,29363.416,1.5,46.2098,43113.472,5171.768,22.015,2.7809,1.2942,28.634,103.7,1040.774,24.1462,42211.392,1516.264,-839.526,-0.429,"",596598.78,1225818.475,120795.94,58.5237320721569,48.6694230970862,9.85430897507072
941,5,Development group,902,Least developed countries,2052,1987237.854,984621.367,1002616.486,98.8435,98.2052,25.0091,30162.158,15.174,29322.485,1.476,46.9612,43320.959,5137.659,21.794,2.7571,1.2844,28.647,103.7,1028.992,23.7652,42427.862,1497.78,-839.526,-0.422,"",600245.382,1246957.478,125373.751,58.1911689694362,48.1367963695712,10.054372599865
941,5,Development group,902,Least developed countries,2053,2016491.386,998933.878,1017557.508,100.2986,98.1698,25.2293,30024.155,14.886,29184.581,1.447,47.9024,43434.968,5093.768,21.535,2.7286,1.2724,28.66,103.7,1016.164,23.4006,42552.291,1478.431,-839.526,-0.416,"",603801.849,1268021.205,130076.042,57.8758374155107,47.6176460314006,10.2581913841102
941,5,Development group,902,Least developed countries,2054,2045586.411,1013159.575,1032426.836,101.7457,98.1338,25.4509,29845.097,14.587,29005.469,1.418,48.882,43514.765,5043.982,21.268,2.6993,1.2599,28.673,103.7,1002.481,23.0411,42643.17,1458.313,-839.526,-0.41,"",607221.553,1288985.311,134876.813,57.5722903641375,47.1084928445705,10.4637975195669
941,5,Development group,902,Least developed countries,2055,2074507.69,1027291.043,1047216.647,103.1843,98.0973,25.6737,29676.586,14.302,28837.087,1.39,49.8667,43610.375,4995.177,21.017,2.6724,1.2485,28.686,103.7,989.514,22.6942,42749.207,1438.956,-839.526,-0.405,"",610448.26,1309817.638,139823.248,57.2806080963769,46.6055916709224,10.6750164254545
